Train Loss	Train Loss X	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
2.974485	2.318561	0.009963	0.644599	82.300000	0.658112	82.100000	
2.949743	2.307177	0.009616	0.636890	83.000000	0.654727	82.280000	
2.989428	2.314594	0.009952	0.630733	83.360000	0.651118	82.500000	
2.993957	2.310288	0.009936	0.623089	83.480000	0.638453	82.900000	
2.990430	2.316228	0.009661	0.610148	83.860000	0.624454	82.880000	
3.018836	2.313624	0.009962	0.616099	83.480000	0.632212	82.660000	
3.077033	2.336158	0.010324	0.610055	83.720000	0.624888	82.860000	
3.070832	2.333582	0.010132	0.609383	83.720000	0.618864	83.440000	
3.025846	2.304916	0.009775	0.597060	83.860000	0.610586	83.180000	
3.038552	2.305788	0.009804	0.612198	83.320000	0.626620	82.830000	
3.028835	2.299983	0.009622	0.597348	83.980000	0.611873	83.280000	
3.069575	2.310162	0.009897	0.599917	83.720000	0.611577	83.140000	
3.068868	2.315710	0.009691	0.602067	84.100000	0.614648	83.280000	
3.125775	2.332364	0.010080	0.602739	83.780000	0.612417	83.490000	
3.118324	2.316498	0.010060	0.598140	83.980000	0.610802	83.560000	
3.137899	2.328139	0.010036	0.597767	84.360000	0.610399	83.660000	
3.100528	2.305392	0.009736	0.593613	84.320000	0.608517	83.620000	
3.122602	2.319299	0.009718	0.594373	84.180000	0.610534	83.560000	
3.163400	2.313365	0.010160	0.599590	84.020000	0.613938	83.560000	
3.162994	2.321048	0.009947	0.599191	84.320000	0.613945	83.460000	
3.167377	2.322273	0.009869	0.594192	84.140000	0.609764	83.520000	
3.155111	2.315000	0.009698	0.591728	84.020000	0.608691	83.440000	
3.163083	2.321270	0.009608	0.609094	83.680000	0.624517	82.880000	
3.188222	2.309393	0.009919	0.607033	83.460000	0.618025	83.160000	
3.211014	2.323910	0.009902	0.600843	84.040000	0.616834	83.320000	
3.225224	2.328655	0.009897	0.596889	84.240000	0.611428	83.300000	
3.227069	2.314717	0.009963	0.590751	84.340000	0.605625	83.670000	
3.224073	2.316594	0.009804	0.581358	84.560000	0.590891	84.100000	
3.218781	2.313676	0.009674	0.580719	84.660000	0.594948	84.020000	
3.232883	2.332952	0.009519	0.587504	84.440000	0.601629	83.830000	
3.234787	2.319344	0.009582	0.583390	84.400000	0.593492	84.260000	
3.255859	2.330402	0.009587	0.582947	84.640000	0.596126	84.110000	
3.263352	2.310118	0.009774	0.576812	84.520000	0.592308	84.000000	
3.263160	2.315968	0.009617	0.581124	84.460000	0.595326	84.230000	
